2348434,3484,1,5,"4,5,8,9",CRY - 85,School-Basgharwa-348434,108,1928
2348535,3485,1,5,"5,8,9",CRY - 85,School-Ratithambai-348535,108,1929
2348636,3486,1,5,"1,4,5,8,9",CRY - 85,School-Jharitand-348636,108,1930
2348737,3487,1,5,"4,5,8,9",CRY - 85,School-Turitola-348737,108,1931
2348838,3488,1,5,"4,5,8,9",CRY - 85,School-Nawadih-348838,108,1932
2349040,3490,1,1,"4,5,8,9",CRY - 85,School-Birhortola-349040,108,1933
2360757,3607,1,1,"3,4,5,8,9,10",CRY-55,School-Ghagra-360757,108,1934
2358858,3588,1,1,"3,5,8,9",CRY-55,School-Chota Kalhajhar-358858,108,1935
2358759,3587,1,1,"4,5,8,9",CRY-55,School-Bara Kalhajhar-358759,108,1936
2358260,3582,1,5,"3,5,8,9,10,15,18",CRY-55,School-Tesobathan-358260,108,1937
2361961,3619,1,1,"4,5,8,9,10",CRY-55,School-saharpura-361961,108,1938
2362862,3628,1,1,"4,5,8,9,10,12",CRY-55,School-Adibasi tola-362862,108,1939
2362163,3621,1,5,"5,8,9,10",CRY-55,School-Mohuapathar-362163,108,1940
2362564,3625,1,5,"3,5,8,9,10",CRY-55,School-Bodhnia-362564,108,1941
2362865,3628,1,5,"5,8,9,10",CRY-55,School-Adibasi tola-362865,108,1942
2362066,3620,1,5,"5,8,9,10,12",CRY-55,School-Kushbedia-362066,108,1943
2362467,3624,1,1,"3,4,5,8,9,10",CRY-55,School-Kushdiha-362467,108,1944
2362368,3623,1,1,"3,4,5,8,9,10",CRY-55,School-Damodih-362368,108,1945
2362669,3626,1,1,"4,5,8,9,10",CRY-55,School-Rajamara-362669,108,1946
2362770,3627,1,5,"5,8,9,10",CRY-55,School-Paniduma-362770,108,1947
2355371,3553,1,1,"3,4,5,8,9,10",CRY-55,School-Kasamu-355371,108,1948
2530605,5306,1,2,"2,3,4,5,8,9,10,11,12",CRY-48,School-Kirti Nagar-530605,108,1949
2530206,5302,1,2,"3,4,5,8,9,10,11,12,13,15",CRY-48,School-Ganeshnagar-530206,108,1950
2530107,5301,1,1,"1,3,4,5,8,10,12,13,15,16,18",CRY-48,School-Chuchuhiyapara-530107,108,1951
2530308,5303,1,2,"3,4,5,8,9,10,11,13,15,16",CRY-48,School-Nayapara-530308,108,1952
2530309,5303,1,1,"1,3,5,8,9,10,11,13,15",CRY-48,School-Nayapara-530309,108,1953
2540901,5409,1,1,"3,4,5,8,9,10,11,12,13,16,18",CRY-78,School-ramnagar-540901,108,1954
2540502,5405,1,1,"1,3,5,8,10,11,12,13,15,16,18",CRY-78,School-kashiramnagar-540502,108,1955
2540803,5408,1,1,"2,4,5,8,10,11,12,15,16,18",CRY-78,School-awantivihaar-540803,108,1956
2540204,5402,1,1,"3,4,5,8,10,11,12,13,15,16,18",CRY-78,School-changorabhata-540204,108,1957
2541005,5410,1,1,"1,3,4,5,8,10,11,12,13,18",CRY-78,School-idgaahbata-541005,108,1958
2541106,5411,1,1,"3,4,5,8,10,11,12,13,18",CRY-78,School-ramkund-541106,108,1959
2540607,5406,1,1,"3,4,5,8,10,11,12,13,15,16,18",CRY-78,School-songharapra-540607,108,1960
2540408,5404,1,1,"3,4,5,8,9,10,11,12,13,15,18",CRY-78,School-puraina-540408,108,1961
2540409,5404,1,2,"2,3,4,5,8,9,10,11,12,13,15,18",CRY-78,School-puraina-540409,108,1962
2540210,5402,1,2,"2,3,4,5,8,9,10,11,12,13,15,16,18",CRY-78,School-changorabhata-540210,108,1963
2541211,5412,1,1,"2,3,4,5,8,11,12,13,15,18",CRY-78,School-rajivgandhinagar-541211,108,1964
2541312,5413,1,1,"3,4,5,8",CRY-78,School-kachana-541312,108,1965
2540313,5403,1,1,"1,3,4,5,8,10,11,12,13,18",CRY-78,School-santosinagar-540313,108,1966
2540314,5403,1,2,"1,3,4,5,8,10,11,12,13,18",CRY-78,School-santosinagar-540314,108,1967
2540915,5409,1,2,"2,3,4,5,8,10,11,13,16",CRY-78,School-ramnagar-540915,108,1968
2540616,5406,1,2,"2,3,4,5,8,10,11,12,13,16",CRY-78,School-songharapara-540616,108,1969
2550501,5505,1,1,"5,8,9,11,12,15",CRY-103,School-Gohesilar-550501,108,1970
